Formula,shap_R_16,shap_R_14,shap_R_35,shap_R_17,shap_R_11,shap_R_33,shap_R_12,shap_R_13,shap_R_22,shap_R_31,shap_R_32,shap_R_20,shap_R_28,shap_R_19,shap_R_64,shap_R_29,shap_R_09,shap_R_25,shap_R_36,shap_R_30,shap_R_62,shap_R_26,shap_R_66,shap_R_58,shap_R_68
B0.524C0.045Hf0.097N0.015Nb0.031Si0.190Ta0.080Ti0.018,206.2846097569439,-84.03049192787148,-37.53969106310548,-33.35206502960737,-31.963809941982767,-18.260103108392425,-10.86958898623765,7.289514354258958,-2.397574194195928,4.444694004514578,4.174485356315898,-2.9658238442910303,3.2205354720985544,1.2754493560122553,-0.41263477640216484,-0.5721572991144588,-0.7973869987604558,-0.7747046814468674,2.362323000615523,0.5440573528599255,-0.23140334409468472,-0.3235462290466223,-0.07574732063082651,0.5028501515202966,0.4210408528634022
B0.165N0.137Si0.176Ta0.030Ti0.235Zr0.257,-84.81885114126823,-96.39747741585184,-53.914645258259945,-24.29829996793211,-43.608346544234706,-16.913565210870278,-5.949679984404317,-12.270543144368263,-5.817776338701346,-4.005683552177089,-16.885335675767575,-2.151847600732194,-6.505406350700919,-1.7632749217237245,-0.6883778395657975,-1.3465526997699226,-2.8340222319871278,0.5335940987378772,-0.8749095448161102,-0.6076677776668209,0.09222217319281392,0.18924855341530883,-0.02436637046860471,-0.2664562658832172,-0.1830161659754284
Hf0.528N0.111Nb0.017Si0.083Ta0.061Ti0.140Zr0.060,23.456423576667085,-90.33466294507494,-48.89760817195504,33.9055805272215,-32.98644287662158,-13.780245706416036,-6.827480537912335,-4.0473543634807045,-8.260249431617126,-3.8407898479502034,4.5336049844109665,-0.04137064307389759,0.7905156788285362,4.951006545853565,-0.48230091469112957,-0.8935871518911417,4.23499399306331,-1.0245960340460416,-0.5921573733800312,0.51779129200025,-0.23188588375455282,0.10484932735439295,0.24243102870404576,0.22064886898901404,-0.40492758965320386
B0.167C0.052Hf0.306N0.048Si0.147Ta0.120Zr0.161,172.13266251487232,-78.92035855533958,-36.27200061564755,20.544081201414638,-25.736079567183857,-16.773123493531582,-9.861231699020088,5.827548655218103,16.18257632465801,-10.046245956713545,-5.7857775059456324,-3.1272523487938497,3.7782369045123683,3.8080798792807617,-0.37686137479340054,0.9626078286228316,2.210561053690174,-0.7708183703555135,0.6672299363864319,-0.7084398801001808,-0.36441113059212044,0.5903353132101292,-0.02266449941970112,0.43002084081655856,-0.26651003982605675
B0.063C0.051Hf0.075N0.015Nb0.500Si0.119Ta0.107Zr0.070,237.80095556586429,-67.84866845068152,-33.66394441065476,33.29532250137665,-23.889408422641562,39.14845701726453,33.558017189459974,10.415470598091806,-0.9900356617846455,4.475311922022541,1.3485912309593933,7.242938761351829,4.755947271992467,0.8138138040854966,-0.4451170993779424,0.32120241212467,-0.36900233946276606,-0.6777847359808121,0.14424815274752603,0.5770539936576621,-0.2696454281579871,0.3604710825148343,0.2051243978863635,0.2935781306164513,0.08936847735664927
C0.192Hf0.029N0.264Nb0.016Si0.014Ta0.330Ti0.124Zr0.031,-404.417786780804,67.2406326022072,150.52564972461295,17.512093329824626,43.26606631862249,3.292234867932863,-2.5258899977680627,-1.0714300762530953,-0.05545913868385614,-3.2932073958842545,1.8934201705117688,-1.2564406402040198,0.2719231902116547,0.7648495159252187,-0.04160978206220527,3.8057320006739332,-0.6322277481523826,1.5139089169728146,-0.2187034220068896,2.1725689821143273,-0.19927319793441584,1.5342411091607626,-0.05410752436906835,-0.7383335541951138,-0.1909961786860423
B0.130Hf0.095Nb0.025Si0.155Ta0.011Ti0.573Zr0.012,206.72299054894884,-98.89903686316886,-50.2163242337395,7.725986273739354,-39.71188523371113,-23.24583947504436,-13.892921108317735,-29.796187683554027,-8.874983194163761,3.9480075379123316,2.857372357237828,-4.661251861270729,2.5700499702250394,-2.4307287132051165,-0.6167928446957783,-0.5653242929801149,-0.6398023687076754,-1.4455615485869937,-0.35582108493952996,0.18869620162043002,-0.6274512566213329,-0.21885005732413032,-0.41952930135433797,0.13573767546517465,-0.4189065456256838
B0.131C0.272Hf0.036N0.024Nb0.095Si0.073Ta0.042Ti0.091Zr0.235,207.72662825955692,188.12584971164654,-4.874070571489204,16.935454710935502,-15.770796371618513,-0.39432505984479327,-1.3127538139750938,0.9016497479411218,2.8954339475862985,-7.494967204926997,-7.623949396213141,-1.646068161140486,0.2415589124890632,-3.831134187327763,-1.7494570542561398,0.9077234021924229,-0.4431571546876788,0.12992078819750016,0.24043548532259096,-2.43944126392874,-1.416299589621806,0.6281955824928009,-0.2978689784937709,0.37915029604405737,1.1540557101416191
B0.016C0.175N0.498Nb0.049Si0.079Ti0.062Zr0.120,-948.3372397447367,23.74382642296406,-32.114563539265575,12.842339001801816,-14.955524937235639,-7.144803965616365,-4.024483563439813,1.7479695982824608,-4.570206203270826,-5.829158435874029,1.3594745801479633,-1.5590140532705254,1.1182920376786623,-0.9507577066608219,-0.22714921967936366,2.039504865527454,-0.5260348669094148,0.9100646777547007,-1.5945790838197127,-0.22355368979217635,0.12488991097138304,-0.31766117545835726,4.988571850029998,-0.1917540017341529,0.06835346686555831
B0.019C0.027N0.128Nb0.095Si0.361Ta0.263Zr0.107,-21.60261941320899,-77.03717500853912,-45.74259566560475,-60.9356219763991,48.408216275353304,22.657202805381537,-1.7319101402604784,8.342789515719387,-3.1867285919135315,-3.9396714930472125,-8.081796090609005,-2.080977340072505,1.0405401352095631,-1.5538110997145995,-0.5033081031923973,-0.5248262914216065,-0.917650478779648,0.5526660046693371,0.351514199521486,0.2702566071357147,0.7757702822789226,0.9100445873021923,0.05154522338397406,-0.012197657548198418,-0.6760256354527538
B0.263C0.227Hf0.046N0.130Nb0.014Si0.040Ta0.069Ti0.188Zr0.023,-30.490154951300955,157.44538007279093,32.29198583716861,17.090717397086404,-15.238939537004304,-9.99779457573834,-7.297503796927613,-3.593080660828086,2.7183117245985673,-0.7566675855688723,3.4506415152988237,-1.5991993316273263,-0.26939523225816364,-2.3772647903966515,-1.324733118817219,0.28826710948881556,-0.6608541815490747,0.07445666407742146,0.45375974494823623,-0.7028492696738831,1.2205358057998106,-0.30979106183932353,-0.14393630259663406,0.30501631977792093,-0.5934597963713888
B0.015C0.141Hf0.127N0.017Nb0.085Si0.015Ta0.109Ti0.109Zr0.381,208.40342550664903,-4.922707751633359,48.81509578377905,32.33823515518126,-23.208061784207136,8.536318077594226,-4.8104539034861356,0.6924773402523925,10.642703176748222,-5.999104000439945,0.30948083980108354,1.1083385502015148,-8.068945091862537,1.2534509909017006,0.21488936118260185,0.9710938499640854,0.1919685757513025,-0.05424915621552358,-0.2854664529824784,0.004983554596026292,-1.4499205120514271,0.4345606698997293,0.05348933034314906,-1.2470063419159039,-0.43860479772471594
B0.037C0.153Hf0.469N0.127Nb0.087Si0.079Zr0.048,-4.703568186360758,12.711536392384573,-49.720825844759325,30.18874263922062,-20.911909643018497,-10.415362775289777,-3.421157897073503,7.288113464816141,22.86890849243519,-4.521092664838737,5.621740947685452,3.374784600683843,2.0478997186692522,-1.1153986179558413,-0.5008222319514708,0.8601750520598656,2.909140832660894,-0.6019735934148612,-0.5107850866293191,0.48699284686626537,-0.19360872165264753,-0.277606186612792,-0.19401285676991814,-0.23290324085340144,1.2305320322532636
B0.092Hf0.155N0.058Nb0.068Ta0.015Ti0.317Zr0.294,144.21677742832603,-100.99864812387914,-53.50101728874463,36.7092730985519,-38.021596788851575,-19.7039207448443,-11.149564690544773,-11.20436501266866,-8.622408553218495,-7.7211664528010555,3.498158978274901,0.8087462854461117,-14.525784133743638,-1.5005297712985692,-0.6335469630990109,-0.9628306194747501,0.25993690310266987,0.971875843963416,-0.6936718007617702,-0.489640067631349,-0.41867999238617093,-0.046920080901464795,0.29963267274079397,-0.24926238829548045,-0.2846859407956767
B0.022C0.233Hf0.051N0.017Si0.016Ta0.315Ti0.326Zr0.019,228.6723989447725,137.86136723953013,164.23261428285178,27.88780484871317,40.7300348140141,-8.191941505287776,-4.024067864407899,-7.580361833307205,2.522776778325827,3.879790219284839,5.1110326621335584,-2.1359316341255616,0.6974501659094562,5.806918825046604,-1.606830536671315,0.18335797343346275,-0.1935679419775542,-0.04311907236821067,0.1405380116992629,0.6087536379562037,-1.9282995553628561,0.13999106485648063,0.8238764309500773,-0.6840477637152527,2.9744082880881666
Hf0.039N0.061Nb0.223Si0.251Ta0.304Ti0.066Zr0.057,147.9602658607165,-80.5336227552645,-52.499724609492276,-50.40478267847795,65.29813234729195,36.3789238434752,4.090155386416126,3.086193005180541,-2.879156742675512,-4.979882830450874,-2.563768071979543,0.5451393465786964,0.7436967144540513,0.7926461549017131,-0.49241196235434304,-0.5922854264724697,-1.4959702934367856,-0.6294725987523705,-0.911147358449651,0.43053748725493657,-0.18923686521011418,0.6328373283428049,0.2649437512834576,0.6365220478724823,0.1543889391735346
B0.093C0.015Hf0.445N0.294Nb0.018Si0.089Ta0.029Zr0.017,-448.7700939858763,-68.007939557345,-41.63508629857354,14.074883203937093,-15.848891553246228,-8.264455126699279,-4.721915153083037,5.0704632252017126,0.6915848048548586,-3.20015076872177,2.2026338239120267,0.5449042983478086,1.7253310891153222,3.9358630787565603,-1.0765816701930067,-4.119993849992591,1.5691000148485008,-1.1656044759942894,0.3018997354348216,0.09068087593483456,0.39983741035950043,-1.92487413505918,1.058207664238945,0.07622057718202718,-0.3960439280152144
B0.068C0.029N0.040Nb0.136Ta0.672Ti0.025Zr0.030,233.31606297923773,-55.39117450675141,115.36602983355017,31.731234337135902,185.26619326284901,31.424281396872853,-0.7032548630291015,4.772400400295683,-2.822153050786549,3.0486013007416246,4.176466375931227,-2.1735533087922456,1.5787344761002504,-1.1266855471841737,2.2393269182635898,-0.23235239376853212,-0.5714431447119762,0.5229449397405841,1.0181476439984973,0.40662353061088,4.871650862466178,0.6994938711443193,0.22947257033776006,2.836603022798777,-0.44446217372992464
B0.037C0.124Hf0.262Nb0.020Si0.122Ta0.274Ti0.063Zr0.098,219.46219336458338,-33.768855965913374,156.93881456461997,13.8294197734421,59.47313983608547,5.6946620994843675,-3.829665903034453,4.569813704909077,7.595815454619103,5.139254446146771,-2.817070300870306,0.871589730327259,1.2066984261763902,2.9907599950216723,-0.08220769642508527,0.696598147527219,1.3007381677306813,-0.9271894726611971,0.33532579122018424,0.32654842209205587,-0.7027891515055561,0.48855295709628405,-0.15731050629289817,0.38501306155419796,-0.5835356701348706
C0.186Hf0.013N0.203Nb0.361Si0.092Ta0.015Zr0.129,-96.48734220024282,36.2592704753079,-48.08551916224486,24.17985268333079,-24.2127033080297,5.513148909284706,11.171014455941693,8.781409858667757,-2.583109200947699,-5.900364426426966,-0.655052759679923,-0.7801412854797977,2.0042284406699755,-0.8113409634524325,-0.07818590674952697,1.61490502601352,-0.6452374981155127,0.009336486121258189,-0.47224757486166064,0.5868149597397064,-0.42250457178567913,-0.2928349171734859,0.09193155631685011,-0.604027462794117,3.4913564675251285
B0.098C0.012Hf0.467N0.024Nb0.340Si0.026Ta0.012Zr0.021,233.75021796752722,-83.23313915315948,-43.66897017214286,47.316567781016154,-27.52154956263788,-2.634918681179263,25.029366186360583,9.731160730022905,1.3602420003331805,6.229385830112306,4.031546970373619,11.12812057506018,5.545227120406568,0.2570764516958215,-0.4220346644514306,-0.5148671470706546,1.9252392048112583,-0.6485851576511805,-0.3552086173752003,0.5031976793899267,-0.3579470616803888,-0.22621125938278897,0.25905501152305827,0.39973005044047577,-0.49133525589267907
C0.044Hf0.354N0.098Si0.029Ta0.102Ti0.023Zr0.350,30.152741297079746,-78.8892575912767,-34.40548033406071,39.487681384267255,-21.30470763624873,-11.362763838702108,-6.249101364788961,5.625000130268338,18.021441895148016,-5.462500578520119,3.9546507024204933,-2.138613084114824,1.2238199006524708,4.587279617713546,-0.3206051195386471,1.1352534210971046,5.352060132316097,-0.5898084550992244,-0.48335496443345116,0.7990587919777036,-0.254027124129007,0.603912118945589,0.2145359237166381,0.13795820659444438,-0.4860446547618136
C0.190Nb0.012Ta0.450Ti0.102Zr0.246,238.50124737204396,54.41168188562969,205.60964409812348,28.70576199910636,86.60810655159692,6.534677194377833,-4.113630374894557,-0.04047200252478181,-2.6920384362153595,8.04465526452153,4.224280293527982,-2.306131155963108,-0.9813139411671451,-1.532286272207745,0.849461042318092,0.8581590701021349,-0.371312996487608,1.1060187693961885,-0.2688249790579418,0.8630154155314556,-0.7045983626326348,0.12730123774528324,0.4115520531175657,-0.34520031787608046,-0.8994437323273029
B0.015C0.162Hf0.365Nb0.329Ti0.044Zr0.086,239.62060630217607,25.39090288994844,-44.955060339401406,46.48095348131269,-20.453769121787033,-9.57693236750289,22.650973545124057,7.66031195645513,17.276577288146584,7.083228610142931,3.9623536161561828,9.623896317072024,4.947932918245636,-1.4730503888846689,-0.27356984988693595,0.9880772220405405,1.4221202044295291,1.048064011319806,-0.28475376539494635,1.2637493840082195,-0.5763767225885288,-0.18585320935480837,0.24863508599210307,-0.4123575141817896,-0.05295704483227056
C0.022Nb0.825Si0.059Ta0.052Ti0.042,245.4343132018288,-71.50482948839722,-40.54630260735254,38.79742408750395,-26.107245516040336,40.29528513750278,37.41550070499522,9.75881360101127,-3.6077918861282283,5.9733510698121055,3.4104441668194885,-3.6330345368472274,4.960738105111517,-1.5447715326993097,-0.46477134341021287,-0.8077301499655426,-0.6714210742410628,0.7940753098737493,-0.4232575559274032,0.7242229336596349,0.37696674030696664,-0.27150640130272813,0.30975754589225596,-0.48559471116681463,-0.33057974491677683
C0.085Hf0.017N0.041Nb0.267Si0.094Ta0.073Ti0.015Zr0.408,190.0294352187381,-70.1959136960103,-35.26733444578883,29.548663802975724,-29.998771953149415,19.066947103197275,16.948327380824765,6.5098429971417815,-4.294806025042909,-9.788526117830955,-5.232297159237388,-2.2233358310012084,2.623089955445514,-1.420394396076631,-0.37031281474998096,1.0181949405932995,-0.7741327154619183,0.07969787309393858,-0.4253865117958937,0.5015524025535848,0.049300540162455955,0.4363066327490645,-0.37392109766970677,0.5847455749762211,-0.2367048865204202
B0.268Hf0.045Nb0.250Si0.241Ta0.164Ti0.031,217.6130876489953,-81.66385951337267,-49.682671207069426,-49.082762292676605,5.195970993580592,36.41870046940007,10.24945593401203,6.748533775309012,-3.11251075587386,4.8158491591812265,3.5616866670089062,2.1096267480847164,1.9112617073361269,0.7919504007864373,-0.3318289936937926,-0.6534292764020161,-0.29598287987624494,-0.6146078349266796,1.3989136712304524,0.431546125042505,0.14290598706743093,-0.17561442088637474,0.20235841537753627,0.40852339253560355,-0.3393382989223109
B0.024C0.215Hf0.267N0.028Si0.333Ta0.086Ti0.010Zr0.037,197.39701076048334,155.056546356123,49.17427311476482,-72.38677302165202,-16.854778303082046,-9.568432299807915,-7.591996012593566,3.537569107071237,9.082800164325489,2.667612740260153,-5.005400950881652,-2.087595610009186,1.2613709156341848,4.837459617990697,2.4112694446110567,0.24781298883398362,0.9423131237434058,-2.262477384967517,-0.17056153177144062,0.7354493313927539,-1.561128785599254,-0.19410089079095874,-0.17693606542284745,2.159977760746191,-1.2991633259706277
B0.081C0.015Hf0.340N0.054Nb0.287Si0.053Ta0.139Zr0.031,188.97574749685157,-75.56347314911002,-44.93211586125178,34.50742584199383,2.7686525856356434,30.825032807372487,12.151879827978098,7.047567717819485,-0.25120771136702325,2.677962545452437,3.9811938004906753,9.480891395560905,3.582513060273924,3.68997667859094,-0.48296440225684356,-0.3498452522509828,0.8185480772536095,-0.7887894190547621,0.5052264537230471,0.42473257207117726,-0.29930671611523674,-0.08007833206112681,0.199641919673643,-0.44547703352527984,-0.26532889865195525
B0.066C0.131N0.267Nb0.458Si0.021Zr0.057,-336.1475673584799,33.38340167327418,-40.416626092613406,21.734412445224507,-15.942518517266773,-8.441973865035038,13.86960768175586,6.466522072415958,-3.348664209847954,-4.037314420164117,2.788289965828538,-2.0533407961158625,1.6586672342670847,-1.3538639509676085,-0.1797907150732526,7.7289639173471265,-0.9658310889699575,1.9553070917439583,-0.6358904930392323,-0.5308458955468085,-0.18577374394400098,-0.7408219522388068,0.5931999292272967,0.10663636712592407,0.16064213246174938
B0.237C0.079Hf0.016N0.060Nb0.171Si0.221Ta0.135Ti0.011Zr0.070,142.8163062973125,-75.49079503653475,1.579236706212776,-38.816219410767104,7.22262308992957,25.43437329504395,-0.35215760716183014,5.01045888313042,-2.6017376992023813,-3.308845166945747,-4.912416018829885,-1.2802818580222939,1.5884383908617166,-1.0546629558153595,-0.3765982078652774,0.4699571880818712,-0.49458962453992716,-0.43411503213594754,1.4650339051140933,-0.436963180173371,0.06624197544882945,0.5487659999328823,0.1916719167689538,-0.18155597554346523,-0.33653263742983275
B0.261C0.045Hf0.090Si0.090Ta0.110Ti0.371Zr0.032,211.10021338642696,-82.80564473353424,-39.124497880673154,39.160655730499464,-30.273947686083858,-18.20166941409527,-10.727096585090473,-19.534784812540273,-3.5320686847676233,3.8753026407627282,2.616420571278371,-4.648564026823825,2.419972307300856,1.9068752930132242,1.2125779247836725,-0.2047980143779273,-0.7457405656134036,-0.25585398903535433,1.1213919539255108,-0.2872602255509998,-0.16551451324396152,-0.09012869744290815,-0.1310130909110987,0.5676363524326031,-0.39021664133983464
C0.138Hf0.088N0.369Nb0.094Si0.025Ta0.180Zr0.105,-615.0587068944584,36.03476373613217,112.28474255937185,14.030562151201352,10.732641145834561,6.63564358427701,-0.5944942943355075,3.5712292757238435,5.751369245345034,-4.270108347492738,2.0666989487975576,-0.5411785132814436,1.1582409542941232,1.6873262279475674,0.35945320105355694,5.546554349154404,-0.048707411973302014,-0.30981970457834485,-0.5071561069466982,0.914265374577471,-0.072247397297006,2.4404652584489988,-0.26223865840558114,-0.068690176762406,-0.33940181720198387
